"","LFID","SHOTNUMBER","TIME","GLON","GLAT","ZG","HLON","HLAT","ZH","TLON","TLAT","ZT","RH10","RH15","RH20","RH25","RH30","RH35","RH40","RH45","RH50","RH55","RH60","RH65","RH70","RH75","RH80","RH85","RH90","RH95","RH96","RH97","RH98","RH99","RH100","AZIMUTH","INCIDENTANGLE","RANGE","COMPLEXITY","SENSITIVITY","CHANNEL_ZT","CHANNEL_ZG","CHANNEL_RH","FID","plotID","pointID","mOrder","country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotSize","plotDim","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","coordSrc","date","gpsLogs","plotPdop","plotHdop","appMods","module","plot","plotEdge","Shape__Are","Shape__Len","GlobalID","filename","sensor"
"101",1958686869,104077236,87615.98013,-147.502095,65.158515,281.29,212.497885,65.158512,292.23,212.497881,65.158511,294.54,-0.97,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.67,1.27,2.91,5.15,6.49,7.84,8.73,10.08,11.12,11.42,11.72,12.17,12.61,13.25,70.74,5.202,12513.14,0.518,0.939,1,1,1,1789,"BONA_087","41",32832,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.158493,-147.502127,"WGS84","6N",476461.962,7226212.141,0.11,271.9,0.1,268.39,277.33,5.99,313.8,"deciduousForest","Inceptisols","Geo 7X","20160527",602,2.7,1.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","32832T",40,9033.40625,380.177129385028,"00161e2c-83b4-4326-b045-9f2ebcaf9db4","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"102",1958686869,104077237,87615.98038,-147.502018,65.158437,280.17,212.497971,65.158436,285.88,212.497963,65.158434,290.25,-0.63,-0.49,-0.19,0.11,0.26,0.56,1.01,1.31,1.6,1.9,2.2,2.5,2.65,2.95,3.4,3.99,5.64,7.28,7.72,8.62,9.07,9.67,10.08,71.21,5.204,12512.98,0.34,0.929,1,1,1,1789,"BONA_087","41",32832,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.158493,-147.502127,"WGS84","6N",476461.962,7226212.141,0.11,271.9,0.1,268.39,277.33,5.99,313.8,"deciduousForest","Inceptisols","Geo 7X","20160527",602,2.7,1.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","32832T",40,9033.40625,380.177129385028,"00161e2c-83b4-4326-b045-9f2ebcaf9db4","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"103",1958686869,104077238,87615.98063,-147.502409,65.158553,283.67,212.497571,65.15855,294.57,212.49757,65.15855,295.28,-1.05,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0.15,0.3,0.3,0.45,0.75,1.05,5.97,9.41,10,10.45,10.75,11.05,11.61,70.28,5.146,12509.1,0.175,0.936,1,1,1,1789,"BONA_087","41",32832,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.158493,-147.502127,"WGS84","6N",476461.962,7226212.141,0.11,271.9,0.1,268.39,277.33,5.99,313.8,"deciduousForest","Inceptisols","Geo 7X","20160527",602,2.7,1.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","32832T",40,9033.40625,380.177129385028,"00161e2c-83b4-4326-b045-9f2ebcaf9db4","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"104",1958686869,104077239,87615.98088,-147.502332,65.158475,282.42,212.497641,65.158471,297.42,212.497639,65.158471,298.76,-0.71,-0.41,-0.11,0.04,0.34,0.78,1.98,5.26,8.25,9.59,10.49,11.08,11.53,11.83,12.13,12.58,13.32,14.67,14.97,15.12,15.41,15.86,16.35,70.76,5.148,12510.14,0.508,0.944,1,1,1,1789,"BONA_087","41",32832,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.158493,-147.502127,"WGS84","6N",476461.962,7226212.141,0.11,271.9,0.1,268.39,277.33,5.99,313.8,"deciduousForest","Inceptisols","Geo 7X","20160527",602,2.7,1.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","32832T",40,9033.40625,380.177129385028,"00161e2c-83b4-4326-b045-9f2ebcaf9db4","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"105",1958686869,104077240,87615.98113,-147.502259,65.158402,281.27,212.497715,65.158399,295.38,212.497711,65.158398,297.69,-0.71,-0.41,-0.11,0.04,0.34,0.78,1.53,2.28,4.67,8.85,10.19,10.94,11.68,12.58,13.32,13.92,14.52,15.12,15.26,15.41,15.56,15.86,16.42,71.2,5.15,12511.94,0.547,0.938,1,1,1,1789,"BONA_087","41",32832,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.158493,-147.502127,"WGS84","6N",476461.962,7226212.141,0.11,271.9,0.1,268.39,277.33,5.99,313.8,"deciduousForest","Inceptisols","Geo 7X","20160527",602,2.7,1.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","32832T",40,9033.40625,380.177129385028,"00161e2c-83b4-4326-b045-9f2ebcaf9db4","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"108",1958686869,104077243,87615.98188,-147.502499,65.15836,282.56,212.49748,65.158357,294.1,212.497474,65.158356,297.68,2.35,4.44,5.93,7.13,8.02,8.62,9.07,9.52,9.82,10.12,10.41,10.71,11.16,11.46,11.76,12.21,12.8,13.55,13.7,14,14.3,14.59,15.12,71.24,5.095,12508.2,0.515,0.949,1,1,1,1789,"BONA_087","41",32832,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.158493,-147.502127,"WGS84","6N",476461.962,7226212.141,0.11,271.9,0.1,268.39,277.33,5.99,313.8,"deciduousForest","Inceptisols","Geo 7X","20160527",602,2.7,1.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","32832T",40,9033.40625,380.177129385028,"00161e2c-83b4-4326-b045-9f2ebcaf9db4","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5112",1958686869,104082247,87617.23289,-147.502459,65.155801,255.43,212.497524,65.155798,265.62,212.497519,65.155797,268.5,-0.75,-0.45,-0.3,-0.15,0,0.3,0.6,2.99,4.78,5.83,6.87,7.62,8.52,9.11,9.71,10.16,10.76,11.5,11.65,11.8,12.1,12.4,13.07,70.25,4.618,12527.45,0.472,0.957,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5113",1958686869,104082248,87617.23314,-147.502379,65.155989,256.73,212.497612,65.155987,262.29,212.497608,65.155987,264.83,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.63,1.68,4.07,5.71,6.01,6.46,6.91,7.36,8.1,69.21,4.668,12527.9,0.173,0.955,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5114",1958686869,104082249,87617.23339,-147.502307,65.155916,256.06,212.497678,65.155913,265.25,212.497675,65.155913,266.82,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,1.57,5,6.95,8.29,9.19,9.34,9.49,9.79,10.08,10.76,69.7,4.669,12527.59,0.47,0.951,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5115",1958686869,104082250,87617.23364,-147.502231,65.155838,255.29,212.497751,65.155835,266.65,212.497747,65.155834,268.63,-0.86,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.63,1.98,5.86,7.21,7.96,8.55,9.15,9.9,10.79,11.69,11.84,12.14,12.44,12.74,13.33,70.22,4.67,12528.34,0.492,0.95,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5117",1958686869,104082252,87617.23414,-147.502074,65.155956,255.86,212.497926,65.155956,255.86,212.497922,65.155955,258.1,-1.23,-0.93,-0.78,-0.63,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,0.71,0.86,1.01,1.46,2.24,69.67,4.723,12530.29,0.144,0.949,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5118",1958686869,104082253,87617.23439,-147.501993,65.155874,255.01,212.497997,65.155872,261.17,212.497996,65.155872,261.65,-1.12,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,1.27,2.32,3.96,4.41,5,5.45,6.05,6.65,70.21,4.724,12529.84,0.293,0.956,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5121",1958686869,104082256,87617.23514,-147.501752,65.155913,254.78,212.498231,65.15591,264.83,212.498228,65.15591,266.55,-0.6,-0.45,-0.3,0,0.15,0.3,0.75,1.94,2.99,3.88,4.63,5.38,5.97,6.57,7.17,7.92,8.81,10.01,10.31,10.61,10.9,11.2,11.76,70.19,4.779,12531.48,0.556,0.944,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5260",1958686869,104082395,87617.26989,-147.501659,65.155822,253.8,212.498327,65.15582,261.83,212.498326,65.15582,262.54,-1.05,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,0.6,1.64,3.58,5.68,6.42,7.02,7.62,8.07,8.74,70.35,4.781,12532.08,0.144,0.956,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5263",1958686869,104082398,87617.27064,-147.501895,65.155778,254.1,212.498105,65.155778,254.1,212.498098,65.155777,258.28,-1.12,-0.97,-0.67,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.82,1.27,2.02,2.32,2.61,2.91,3.36,4.18,70.39,4.726,12530.73,0.249,0.95,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5264",1958686869,104082399,87617.27089,-147.501818,65.155701,253.19,212.498166,65.155698,262.86,212.498164,65.155698,264.02,-0.93,-0.63,-0.49,-0.34,-0.19,-0.04,0.11,0.26,0.56,0.86,1.76,2.95,3.85,4.59,5.34,6.39,7.43,8.63,8.93,9.37,9.82,10.27,10.83,70.91,4.728,12531.48,0.583,0.951,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5266",1958686869,104082401,87617.27139,-147.502126,65.155737,254.05,212.497862,65.155736,261.22,212.497858,65.155735,264.02,-0.93,-0.63,-0.49,-0.49,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.86,1.9,3.85,5.34,6.39,7.28,8.18,8.33,8.63,8.93,9.37,9.97,70.42,4.673,12530.44,0.455,0.952,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5267",1958686869,104082402,87617.27164,-147.50205,65.15566,253.46,212.497937,65.155658,261.15,212.497935,65.155657,262.91,-0.97,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.67,1.57,2.76,3.96,5.15,6.2,7.4,7.69,7.99,8.29,8.74,9.45,70.94,4.675,12530.14,0.516,0.949,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5269",1958686869,104082404,87617.27214,-147.502353,65.1557,254.36,212.497629,65.155697,265.01,212.497627,65.155697,266.17,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,0.78,1.68,2.73,4.22,6.61,9.9,10.2,10.5,10.65,11.09,11.8,70.43,4.621,12528.95,0.511,0.95,1,1,1,1790,"BONA_076","41",3737,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.155812,-147.502084,"WGS84","6N",476461.579,7225913.344,0.21,245.41,0.29,241.57,247.73,2.75,46.5,"evergreenForest","Inceptisols","Geo 7X","20160607",617,5.1,3.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","3737T",40,9031.578125,380.138799628612,"91be7389-ed0e-4e17-83af-6969c579e2ec","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5045",1958686869,104082180,87617.21614,-147.507613,65.155025,256.89,212.492383,65.155024,260.22,212.49238,65.155024,262.88,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,0.94,1.83,2.58,3.18,3.63,4.38,4.53,4.68,4.97,5.27,5.98,70.53,3.449,12508.23,0.376,0.943,1,1,1,1791,"BONA_071","41",409,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154979,-147.507196,"WGS84","6N",476221.209,7225822.399,0.11,246.07,0.11,243.75,248.76,2.41,332,"evergreenForest","Histosols","Geo 7X","20160517",303,5.3,2.2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","409T",40,9031.03125,380.126835680112,"1fa754c9-cef1-4e52-ac41-e22cf8741113","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5046",1958686869,104082181,87617.21639,-147.507533,65.154943,255.87,212.492459,65.154941,262.53,212.492456,65.154941,264.89,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.71,1.61,3.7,5.2,6.55,6.99,7.29,7.59,8.04,9.01,71.28,3.451,12509.58,0.365,0.942,1,1,1,1791,"BONA_071","41",409,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154979,-147.507196,"WGS84","6N",476221.209,7225822.399,0.11,246.07,0.11,243.75,248.76,2.41,332,"evergreenForest","Histosols","Geo 7X","20160517",303,5.3,2.2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","409T",40,9031.03125,380.126835680112,"1fa754c9-cef1-4e52-ac41-e22cf8741113","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5047",1958686869,104082182,87617.21664,-147.50746,65.15514,258.07,212.492536,65.155139,261.62,212.492531,65.155138,265.33,-1.08,-0.79,-0.64,-0.49,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.71,1.16,1.76,2.51,3.25,4.15,5.05,5.35,5.8,6.1,6.55,7.26,69.79,3.5,12507.48,0.421,0.947,1,1,1,1791,"BONA_071","41",409,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154979,-147.507196,"WGS84","6N",476221.209,7225822.399,0.11,246.07,0.11,243.75,248.76,2.41,332,"evergreenForest","Histosols","Geo 7X","20160517",303,5.3,2.2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","409T",40,9031.03125,380.126835680112,"1fa754c9-cef1-4e52-ac41-e22cf8741113","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5048",1958686869,104082183,87617.21689,-147.507384,65.155062,257.15,212.492613,65.155061,259.51,212.492609,65.155061,262.54,-0.97,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.22,0.22,0.52,0.82,1.27,1.72,2.17,2.62,3.22,3.82,3.96,4.11,4.41,4.71,5.39,70.49,3.502,12509.13,0.358,0.943,1,1,1,1791,"BONA_071","41",409,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154979,-147.507196,"WGS84","6N",476221.209,7225822.399,0.11,246.07,0.11,243.75,248.76,2.41,332,"evergreenForest","Histosols","Geo 7X","20160517",303,5.3,2.2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","409T",40,9031.03125,380.126835680112,"1fa754c9-cef1-4e52-ac41-e22cf8741113","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5049",1958686869,104082184,87617.21714,-147.507304,65.15498,255.92,212.492691,65.154979,260.44,212.492687,65.154978,263.73,-0.97,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,0.07,0.07,0.22,0.37,0.82,1.57,2.62,3.67,4.26,4.86,5.76,5.91,6.21,6.66,7.26,7.82,71.23,3.504,12509.88,0.529,0.959,1,1,1,1791,"BONA_071","41",409,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154979,-147.507196,"WGS84","6N",476221.209,7225822.399,0.11,246.07,0.11,243.75,248.76,2.41,332,"evergreenForest","Histosols","Geo 7X","20160517",303,5.3,2.2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","409T",40,9031.03125,380.126835680112,"1fa754c9-cef1-4e52-ac41-e22cf8741113","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5051",1958686869,104082186,87617.21764,-147.507147,65.155097,256.63,212.492849,65.155097,260.03,212.492844,65.155096,263.92,-1.05,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.45,0.75,1.94,3.44,5.09,5.39,5.69,6.13,6.58,7.29,70.48,3.555,12509.57,0.259,0.961,1,1,1,1791,"BONA_071","41",409,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154979,-147.507196,"WGS84","6N",476221.209,7225822.399,0.11,246.07,0.11,243.75,248.76,2.41,332,"evergreenForest","Histosols","Geo 7X","20160517",303,5.3,2.2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","409T",40,9031.03125,380.126835680112,"1fa754c9-cef1-4e52-ac41-e22cf8741113","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
"5052",1958686869,104082187,87617.21789,-147.507071,65.15502,255.81,212.492919,65.155018,263.62,212.492919,65.155018,264.04,-1.01,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,0.79,2.13,3.33,4.38,5.72,6.17,6.62,7.07,7.67,8.23,71.16,3.557,12510.77,0.374,0.949,1,1,1,1791,"BONA_071","41",409,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154979,-147.507196,"WGS84","6N",476221.209,7225822.399,0.11,246.07,0.11,243.75,248.76,2.41,332,"evergreenForest","Histosols","Geo 7X","20160517",303,5.3,2.2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","409T",40,9031.03125,380.126835680112,"1fa754c9-cef1-4e52-ac41-e22cf8741113","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087615.TXT","facility_2019"
