uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"be4bc68e-0428-402c-a7a0-a6810b7810c0","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03674",,"ok","sapling","Live,  other damage",,,0.7,,,,,,,,1.3,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"230967f8-5334-4ac2-98c2-d4f314767a7d","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03071",,"ok","single bole tree","Live",18.2,130,10.7,,,,3.9,2.8,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"318c4b79-5ab1-4a3b-933b-21c96c20cd64","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03336",,"ok","single bole tree","Live",14.4,130,12.0,,,,6.1,5.1,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d07f64f4-898e-44a3-b92c-f8fc70954fcb","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03669",,"ok","single shrub","Live",4.5,130,4.6,,,,3.4,1.8,,"cylinder",7.0,10,,,,,,,,,,,"Additional ddh: 6.7; 5.8","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"10552d92-15d2-48b8-be50-6fb1fc9054d5","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03069",,"ok","single bole tree","Live, disease damaged",13.0,130,8.9,,,,4.4,3.1,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"12965ced-9df2-4e34-9119-b32e50ed17b2","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04687",,"ok","small tree","Live",2.2,130,2.4,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b24684a6-2084-4be0-97cc-97e1e018ebe6","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04609",,"ok","small tree","Standing dead",7.2,130,1.6,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a0a237fb-e8f4-4bb6-a837-c67393ab33bb","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04624",,"ok","sapling","Live",,,0.9,,,,,,,,5.8,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"05742cbf-c6b1-4638-9311-04835a5ad1e2","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03516",,"ok","multi-bole tree","Live",14.8,150,12.3,,,,5.9,5.3,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"041a80e9-227c-4405-8d28-a8cd76203a86","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03657",,"ok","single shrub","Live",3.1,130,3.5,,,,2.5,2.3,,"cylinder",5.3,10,,,,,,,,,,,"Additional ddh of dead old stems 6.6; 6.5","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9e667f25-3db9-4e0f-871b-e6750ccf9ea9","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03646",,"ok","single shrub","Live",1.9,130,0.3,,,,4.3,1.2,,"cylinder",2.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"de768761-abbc-4ccb-b4a1-fd889cfdaa19","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04626",,"ok","small tree","Standing dead",4.7,10,1.3,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3e22265b-19be-43e5-a11b-a57e1f631973","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04620",,"ok","sapling","Live",,,0.8,,,,,,,,1.1,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"415b1646-e647-4e1e-900c-eee8d1dfad73","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03663",,"ok","single shrub","Live",2.5,130,3.2,,,,0.8,0.6,,"cylinder",3.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d458e8a4-3b48-4421-9f6a-39bdc50858dd","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03511",,"ok","single bole tree","Live",11.5,130,11.3,,,,5.4,2.8,"Mostly shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f09968c8-8373-4ce7-87a5-81f74d86a6c2","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04623",,"ok","sapling","Dead, broken bole",,,0.8,,,,,,,,4.4,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c3badf4f-9082-4d88-9f4a-69455e20b602","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03618",,"ok","single shrub","Live, physically damaged",1.5,130,2.5,,,,2.1,1.0,,"cylinder",3.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"30e0bc40-87d7-4ccd-bc21-a33fdcf03b77","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03521",,"ok","single bole tree","Live",10.5,130,9.4,,,,3.2,2.8,"Mostly shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"91d71b0b-0203-4dd0-b0ea-fad9732dee94","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03623",,"ok","single shrub","Live",1.6,130,3.0,,,,1.8,1.1,,"cylinder",3.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3f2419d9-9635-4531-af08-c010f7935088","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03519",,"ok","single bole tree","Live",13.4,130,14.3,,,,4.5,4.4,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"de334355-5742-4214-aad1-673a7c0ceaa9","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04606",,"ok","small tree","Live",8.7,135,5.8,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"89c2fe23-b62d-44fa-ab6f-6d58b3550b15","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03625",,"ok","single shrub","Live, physically damaged",1.0,130,2.1,,,,1.8,1.5,,"cylinder",2.9,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a88c4fb3-23a7-4d02-9909-00689789e112","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03073",,"ok","single bole tree","Live",14.3,130,10.3,,,,2.9,2.6,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f470a353-1427-498f-ae30-d2900d6f0d38","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03626",,"ok","sapling","Live",,,1.1,,,,,,,,1.2,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"fe192f87-19c6-484d-ac6b-1a9c0d91d7a4","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03665",,"ok","small shrub","Live",,,1.3,,,,0.2,0.2,,"cylinder",1.3,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b79bd4e9-549f-4349-8612-95d9df49217f","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03549",,"ok","single bole tree","Live",13.0,130,12.0,,,,4.9,4.6,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6b7dcf66-8d1f-4ab4-94c5-89902e046075","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04686",,"ok","small tree","Standing dead",4.9,130,2.1,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e2be29b9-58d3-44dc-893d-6d76fff1778c","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03650",,"ok","single shrub","Live",1.0,130,2.4,,,,1.4,0.8,,"cylinder",3.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5ddf9379-9183-4e83-800b-f32bffdd7f79","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03544",,"ok","single bole tree","Live",11.6,130,10.7,,,,4.9,4.4,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"fb6f52a9-b5f1-4256-a7b9-50a34fc60d9a","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03541",,"ok","single bole tree","Standing dead",11.3,130,7.3,,,,1.5,0.4,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b0ae8680-27df-464d-986f-81bfe7293689","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03540",,"ok","single bole tree","Live",13.9,130,5.8,,,,4.5,4.0,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c4ac43cb-de15-4748-98c7-f8b57d5cce50","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03534",,"ok","single bole tree","Live",10.7,130,10.9,,,,8.0,6.5,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ab42df38-7fd4-4587-8471-f76a1fc19bac","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04602",,"ok","small tree","Standing dead",4.0,10,1.0,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d0639e20-c57c-46b3-99bf-b96d9ffc545b","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03624",,"ok","single shrub","Live",1.2,130,2.1,,,,2.4,0.9,,"cylinder",3.9,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8f317fa7-8e4b-44cf-9354-ef035c42b6c4","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03518",,"ok","single bole tree","Live",12.3,130,12.8,,,,5.7,2.7,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"88eac1e9-7395-4379-84c7-c1c55ca75ee5","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03654",,"ok","single shrub","Live",2.1,130,3.2,,,,1.5,1.3,,"cylinder",3.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ec444293-e6bc-4be7-ac9d-791b924e4f70","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03532",,"ok","single bole tree","Live",4.6,130,12.9,,,,4.6,4.4,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"369c9471-0153-4b5a-abeb-e67628c8ad16","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03640",,"ok","single shrub","Standing dead",2.2,130,4.4,,,,0.7,0.6,,"cylinder",4.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4a2070f9-2b92-4a42-b6b0-c402de9fcb35","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03616",,"ok","single shrub","Live",1.1,130,2.8,,,,0.9,0.5,,"cylinder",4.0,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"67c4e9e0-ca43-4078-921c-bbc8f075ecb0","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03517",,"ok","single bole tree","Live",10.2,130,12.1,,,,1.6,1.5,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f65d1eb9-8478-426e-88ae-b7f131594246","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03067",,"ok","single bole tree","Live, disease damaged",12.6,130,9.3,,,,3.6,3.1,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e5091710-26ed-421b-959d-1e1e34f91043","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04618",,"ok","small tree","Live",7.5,130,5.6,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"49ae68a1-100e-4444-8eb4-dcdbeb8ee5ad","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04688",,"ok","sapling","Live",,,0.7,,,,,,,,1.0,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1a6e22e5-0a0e-4e8e-9787-322663c5eae6","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03671",,"ok","small shrub","Live, physically damaged",,,1.8,,,,0.6,0.6,,"cylinder",2.8,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"dbeb49a5-074c-4447-8357-2b2e0a306c94","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03508",,"ok","single bole tree","Live",13.5,130,11.5,,,,4.0,3.7,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1f18e6d8-f803-4fab-800a-4ac654d51942","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04630",,"ok","small tree","Live",8.1,130,9.0,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"0215be4d-b673-4741-b9a5-89ad6aac371b","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03651",,"ok","single shrub","Live",1.6,130,3.3,,,,1.1,0.9,,"cylinder",2.9,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c8c74526-5383-4767-b1a2-a9a329d8cc8f","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03548",,"ok","single bole tree","Live",12.2,130,12.0,,,,4.5,4.4,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f5a76510-f02e-4cd0-bae9-60daf40a4c94","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03533",,"ok","single bole tree","Live",14.9,130,10.6,,,,5.6,4.5,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"896cea21-5c7d-4620-a139-6cc65c3a7315","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04603",,"ok","small tree","Standing dead",4.2,130,3.9,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a64a5c03-2ef7-44d5-9038-5a3d44c3085f","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03645",,"ok","single shrub","Live",4.0,130,3.7,,,,4.1,1.4,,"cylinder",5.5,10,,,,,,,,,,,"ddh: 4.9","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c8344b8e-3fe2-46b1-bd56-b6d90c8cf830","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03804",,"ok","sapling","Live",,,2.5,,,,,,,,1.1,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"fa070fe8-7226-46ef-a318-8dc8b7b0282f","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03580A",,"ok","multi-bole tree","Dead, broken bole",10.7,130,6.9,,,,1.8,1.0,"Partially shaded",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6a7ee0b4-52c7-45f0-81b7-c647d4c22722","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03099",,"ok","small tree","Live",1.1,130,2.5,,,,,,,,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"084ea502-aafb-40ce-9f37-f585f775815a","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03570A",,"ok","multi-bole tree","Dead, broken bole",11.7,130,2.7,,,,0.8,0.6,"Full sun",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"de4a8a34-9d7f-4203-9745-094cf9996bf7","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03569",,"ok","single bole tree","Standing dead",14.3,130,8.9,,,,4.0,4.0,"Partially shaded",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"654b54d9-0660-47a2-9030-94ca0c3a80fc","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03077",,"ok","sapling","Live",,,2.2,,,,,,,,1.1,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a686ba5c-4fc0-494e-b119-0637f5654ed3","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03570",,"ok","multi-bole tree","Dead, broken bole",16.6,130,2.7,,,,0.8,0.6,"Full sun",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f5ad5ebb-0403-4268-a20d-db3427fb5bb2","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03091",,"ok","sapling","Standing dead",,,0.9,,,,,,,,2.0,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"66c55798-0e71-433c-ba4e-d1ae47df3d29","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03805",,"ok","small tree","Live",10.4,130,3.3,,,,,,,,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a52af04a-9979-407a-9cca-3ca857c97afd","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03580",,"ok","multi-bole tree","Dead, broken bole",12.4,130,6.9,,,,1.8,1.0,"Partially shaded",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"259cd4fc-0843-4e97-8670-b63cb617e499","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03571",,"ok","multi-bole tree","Dead, broken bole",17.8,130,6.1,,,,1.2,0.7,"Full sun",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6dd455a7-990e-4982-850b-da47ad1d9036","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03571B",,"ok","multi-bole tree","Dead, broken bole",10.3,130,6.1,,,,1.2,0.7,"Partially shaded",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"68e37da8-81a0-4ca7-a944-0dd28ac755af","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03560A",,"ok","multi-bole tree","Dead, broken bole",10.7,130,3.6,,,,1.0,0.3,"Partially shaded",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b5e2440c-6b1b-4b59-bac4-408be33b1100","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03574A",,"ok","multi-bole tree","Dead, broken bole",14.7,130,3.9,,,,1.4,0.1,"Full sun",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d3bfbcf3-a364-4707-a356-db1623ad6e2c","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.01478",,"ok","sapling","Live",,,2.0,,,,,,,,1.1,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4952ed9f-c4ac-47a2-bbe2-de29dff451be","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03565",,"ok","single bole tree","Dead, broken bole",11.0,130,3.2,,,,0.1,0.1,"Partially shaded",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d57b3c9d-53a4-4cd8-9503-c9e0390066b7","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03087",,"ok","sapling","Live, broken bole",,,1.6,,,,,,,,2.5,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6678f671-e587-4406-9caf-fe4ef78c40e9","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03557",,"ok","single bole tree","Standing dead",11.2,130,6.4,,,,2.4,2.2,"Mostly shaded",,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ea90777b-1b46-4696-9d3b-662ed8c59d03","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03084",,"ok","sapling","Live",,,2.1,,,,,,,,1.4,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"59e8924f-4568-4679-9b09-dc218ef4756b","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03096",,"ok","sapling","Standing dead",,,0.5,,,,,,,,1.1,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"89014cc9-130c-4ed7-9ba0-b4583eec7ff7","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03094",,"ok","small tree","Live",1.0,130,2.1,,,,,,,,,,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8f72a184-fcf6-44c4-868d-36e3d3c43402","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03097",,"ok","sapling","Live, broken bole",,,0.6,,,,,,,,1.1,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4b1a0e8b-d165-4d9c-b15a-36fa5a2fd942","BONA_021.basePlot.vst","2017-08-24","vst_BONA_2017","D19","BONA","BONA_021",,"NEON.PLA.D19.BONA.03093",,"ok","sapling","Live",,,1.0,,,,,,,,1.5,10,,,,,,,,,,,,"sfeld-degaris@battelleecology.org","whendricks@battelleecology.org","legacyData"
